,id,reply_to_id,coordinates,place,retweet_count,favorite_count,lang,source,is_quote_status,user_id,created_at,screen_name,user_loc,user_description,verified,followers_count,friends_count,favourites_count,statuses_count,listed_count,user_created_at,text,tweet category
773,1389304668677885952,,,,0,0,en,Sprout Social,FALSE,16960389,2021-05-03 19:43:39+00:00,q4tweets,Global,Q4 is a global leader in cloud-based investor relations and capital market solutions.,FALSE,3341,1790,1356,11475,158,2008-10-25 01:34:58+00:00,"b'The optimism surrounding the end of the pandemic combined with factors like excess savings, new stimulus measures, a new infrastructure bill, and better than expected #earnings could result in a \xe2\x80\x9cgoldilocks\xe2\x80\x9d #economy. Read our latest blog to find out. https://t.co/fjkfnaWz8I https://t.co/RBCb0lBt00'",
774,1389304576164208640,,,,5,0,en,Twitter for iPhone,FALSE,941143763023474689,2021-05-03 19:43:17+00:00,DMkpanam,"Lagos, Nigeria",📸 IG: san_tan_dan 👻 SC: e_mkpanam #Blacklivesmatter #EndSARS,FALSE,1412,4747,226373,218834,5,2017-12-14 03:12:13+00:00,b'RT @BidenHarrisBro: I\xe2\x80\x99m fine with Biden negotiating with Republicans on Infrastructure. We got everything we wanted in the COVID relief bil\xe2\x80\xa6',-1
775,1389304398556196864,,,,143,0,en,Twitter for iPhone,FALSE,910580740160499712,2021-05-03 19:42:35+00:00,Delia85354849,,"NO SOY FAMOSA, NI RICA, PERO SI SOY ORGULLOSAMENTE LATINA. Le doy gracias a Dios por haberme dado la Vida. Mi mayor tesoro en este mundo son mis Hijos. 🎶💃💋😎",FALSE,617,1452,146588,100151,0,2017-09-20 19:05:41+00:00,"b'RT @Emma_Hurt: .@SenOssoff in Dalton today @QCELLS_NA, the largest solar panel manufacturer in the Western Hemisphere.\n\nCalls the infrastru\xe2\x80\xa6'",
776,1389304162744209420,,,,5,15,en,Twitter for Android,TRUE,830159625093783552,2021-05-03 19:41:39+00:00,FrakerMonica,planet earth,Waiting for Beto and Booker to show up. 💄,FALSE,21031,17147,233819,241521,21,2017-02-10 21:00:53+00:00,b'Infrastructure bill is needed badly in this country. @tedcruz and @JohnCornyn these are your constituents. https://t.co/n8ZYP6WJPS',-1
777,1389304097925255172,,,,166,0,en,Twitter for Android,FALSE,901241792892354560,2021-05-03 19:41:23+00:00,ReverseKarma11,,"NO UNITY WITHOUT ACCOUNTABILITY





























RESISTANCE 













#BLM
        

ACLU       #DACA









PlannedParenthood",FALSE,22326,23513,102459,101497,11,2017-08-26 00:36:02+00:00,b'RT @realTuckFrumper: Report: Joe Biden is Preparing to Pass Infrastructure Bill Without Republican Support https://t.co/Va0wrVnwo3',
778,1389304091369562113,,,,201,0,en,Twitter for iPhone,FALSE,1372985635238146049,2021-05-03 19:41:22+00:00,ChristiRod45,"Douglas, AZ",Mexican American who loves her country. Former Democrat. Woke up in 2014. 🇺🇸🇺🇸🇺🇸,FALSE,66,242,4994,1557,0,2021-03-19 18:58:33+00:00,b'RT @RepDLesko: Biden has already signed a nearly $2 trillion so-called \xe2\x80\x9cCOVID-19 relief\xe2\x80\x9d bill. Now he\xe2\x80\x99s pushing a $2 trillion \xe2\x80\x9cinfrastructu\xe2\x80\xa6',2.5
779,1389303992342228994,,,,17,0,en,Twitter Web App,FALSE,33689435,2021-05-03 19:40:58+00:00,indisbelief2020,Michigan,SpecialEducator/Retired/continues to work support those in need/ Pro-choice/Catholic/Supporter of Public Education. My beliefs are my own.,FALSE,285,402,194721,69195,0,2009-04-20 22:21:32+00:00,"b""RT @BtfsplkJ: @mkraju Which = $189B when the GOP accounting gimmick is removed. The GOP counter to Biden's $2.25T Infrastructure bill was\xe2\x80\xa6""",-1
780,1389303778453639171,,,,50,0,en,Twitter for iPhone,FALSE,534881667,2021-05-03 19:40:07+00:00,BashDaMonkey,Hong Kong,Welcome to Kumandra,FALSE,4,31,768,145,0,2012-03-23 23:07:14+00:00,b'RT @garyblack00: Let\xe2\x80\x99s stay focused. Likely $TSLA catalysts next 2-3 weeks:\n\n1/ NTSB report will show AP not engaged\n\n2/ Biden $7.5K/$10K E\xe2\x80\xa6',
781,1389303655040421891,,,,9,0,en,Twitter Web App,FALSE,15447275,2021-05-03 19:39:38+00:00,csilberman70,,Roll Tide. Fear the Tree. New York via Stanford via Alabama.,FALSE,1788,3063,56086,218340,94,2008-07-15 22:47:07+00:00,b'RT @SenatorShaheen: ICYMI: The Senate overwhelmingly passed my bipartisan amendment to help families in underserved areas who\xe2\x80\x99ve been impac\xe2\x80\xa6',
782,1389303650401456130,,,,52,0,en,Twitter for Android,FALSE,1034868411354861568,2021-05-03 19:39:36+00:00,STabbytosavit,"Tehachapi, Calif.","Mother of four, Grandma of four!  #ProudResister 🌊Blue Wave  🥁 #BidenHarris2020 🥁 President Biden VP Harris  #Dodgers ⚾",FALSE,35829,35738,0,288118,12,2018-08-29 18:20:30+00:00,"b'RT @sahilkapur: In Louisville, Mitch McConnell goes after Biden\'s infrastructure plan: ""The new administration wants to undo"" the Republica\xe2\x80\xa6'",-1
783,1389303631237853188,1389249409834160130,,,0,0,en,Twitter for Android,FALSE,373446295,2021-05-03 19:39:32+00:00,Edward_Morling,,,FALSE,8,67,4784,1431,0,2011-09-14 15:58:31+00:00,b'@Jim_Jordan Then why are you opposed to a comprehensive infrastructure bill? and why did you cover up rapes?',-1
784,1389303577865302018,,,,0,1,en,Twitter Web App,TRUE,1000989638939561984,2021-05-03 19:39:19+00:00,NeverTr74704466,"Fort Lauderdale, FL","Moderate Republican/libertarianish, love heavy metal and wrestling",FALSE,235,828,8821,45636,3,2018-05-28 06:38:22+00:00,"b""I don't like obstruction, but if a bill is bad, it should simply be opposed. Dems trying to turn everything into infrastructure makes it hard to negotiate. https://t.co/qK76eBYL7s""",1
785,1389303547016224769,,,,89,0,en,Twitter for iPad,FALSE,1030455577896476672,2021-05-03 19:39:12+00:00,berniesbestie,"Erie, PA","World traveler, gardener, nature lover, wine drinker, art and music aficionado, social democrat,, political activist, patriot, former teacher, Outlander fan",FALSE,1071,2289,3661,15542,2,2018-08-17 14:05:29+00:00,"b'RT @TulsaTeresa: Trump\xe2\x80\x99s first year in office, he passed a $2T tax cut promising it would \xe2\x80\x9ctrickle down.\xe2\x80\x9d It didn\xe2\x80\x99t.\n\nNow Biden proposes a\xe2\x80\xa6'",-1
786,1389303541148311558,,,,0,0,en,Twitter Web App,FALSE,990971945570234368,2021-05-03 19:39:10+00:00,CanadRaf,"DS9, Bajoran Sector","Law, ethics in gov, classical/jazz, Trek, Canada, USA, defense of democracy & fact. Against voter suppression. #BuildBackBetter #Spellfleet #BLM #Jan6WasADryRun",FALSE,588,949,31588,23542,2,2018-04-30 15:11:37+00:00,"b""It seems pretty clear that any infrastructure bill that makes it through Congress will be way more modest than Biden's proposal, and will do much less to alleviate poverty and create opportunity for ordinary people.""",-1
787,1389303088692047877,,,,143,0,en,Twitter for Android,FALSE,40396399,2021-05-03 19:37:23+00:00,funksoulsista,United States,"#Resist No FB's to large accts.
🎵is my 1TruLuv, OldSkool, Classic Films, Kdrama, KMusic, Jonghyun & BlueNight, #Prince4Ever, INFJ",FALSE,2127,3656,346163,137644,43,2009-05-16 03:00:19+00:00,"b'RT @Emma_Hurt: .@SenOssoff in Dalton today @QCELLS_NA, the largest solar panel manufacturer in the Western Hemisphere.\n\nCalls the infrastru\xe2\x80\xa6'",-1
788,1389302973105418248,1389302160559689732,,,0,0,en,Twitter Web App,FALSE,770355780,2021-05-03 19:36:55+00:00,pook_tweets,,"certainty is a synonym for stupidity, of that I am sure https://t.co/TTqmXOjFkD",FALSE,204,251,25198,15569,1,2012-08-20 22:41:06+00:00,"b'@AutoMeris @wtyppod Here I did two seconds of googling -\n\n""The program offers federal cost-sharing of 90 percent. ""\n\nRep. Colin Allred lauded the grant program funding. \xe2\x80\x9cPrivate entities like Texas Central ... would also be eligible for financing""\n\nhttps://t.co/2PuQrLd7v7'",3
789,1389302810223816713,,,,201,0,en,Twitter Web App,FALSE,1172677620640681985,2021-05-03 19:36:16+00:00,ven_adi_talks,"New Jersey, USA",,FALSE,46,804,12308,4714,3,2019-09-14 01:06:27+00:00,b'RT @RepDLesko: Biden has already signed a nearly $2 trillion so-called \xe2\x80\x9cCOVID-19 relief\xe2\x80\x9d bill. Now he\xe2\x80\x99s pushing a $2 trillion \xe2\x80\x9cinfrastructu\xe2\x80\xa6',
790,1389302796541911041,1389270846716399616,,,0,1,en,Twitter for iPhone,FALSE,3107596013,2021-05-03 19:36:13+00:00,john6432,"Tennessee, USA",,FALSE,7,8,148,2538,0,2015-03-23 13:25:30+00:00,b'@SenatorHagerty @TDOTCommish @myTDOT But you don\xe2\x80\x99t support an infrastructure bill...interesting \xf0\x9f\xa4\x94',
791,1389302788660809740,,,,5,3,en,Twitter for iPhone,FALSE,1138214082438414336,2021-05-03 19:36:11+00:00,CRNAinvestor,,"Springfield's richest, oldest, and most powerful citizen. WW2 veteran. be careful not to cross me or I will “release the hounds”.",FALSE,96,330,8915,2961,3,2019-06-10 22:39:19+00:00,b'The US May Be About to Declare Its First-Ever Water Shortage\n\nHopefully the 35 billion water infrastructure bill will use technology such as desalinstion and atmospheric water generators to combat the #watercrisis \n\n$wtii https://t.co/pgGPLepGuj',
792,1389302684927332354,,,,9,0,en,all100Senators,FALSE,825359465826353153,2021-05-03 19:35:46+00:00,All100Senators,,Collecting and retweeting tweets by all members of the US Senate.   Archived at: https://t.co/rMtoBj8Fez,FALSE,5837,100,0,447188,110,2017-01-28 15:06:45+00:00,b'RT @SenatorShaheen: ICYMI: The Senate overwhelmingly passed my bipartisan amendment to help families in underserved areas who\xe2\x80\x99ve been impac\xe2\x80\xa6',-1
793,1389302654090809347,,,,9,25,en,Twitter Web App,FALSE,109287731,2021-05-03 19:35:39+00:00,SenatorShaheen,"Washington, DC",Proud Granite Stater serving New Hampshire in the US Senate. Former Governor. Mother & Grandmother. Frequent Flyer. Pats & Red Sox Fan. Outdoor enthusiast.,TRUE,119768,2873,462,11538,2443,2010-01-28 15:22:44+00:00,b'ICYMI: The Senate overwhelmingly passed my bipartisan amendment to help families in underserved areas who\xe2\x80\x99ve been impacted by dangerous PFAS chemicals and other contaminants \xe2\x80\x93 including through private wells. Read about it in @seacoastonline \xf0\x9f\x91\x87 \n\nhttps://t.co/RLyeEmzZhS',-1
794,1389302535635169280,,,,166,0,en,Twitter for Android,FALSE,2992724509,2021-05-03 19:35:11+00:00,cbond20464,,I have been a proud resister since the 60's! I thought I wouldn't have to fight the same fight ever again.   Let's all roll up our sleeves and do it right!,FALSE,7485,7419,101103,73700,8,2015-01-22 23:56:54+00:00,b'RT @realTuckFrumper: Report: Joe Biden is Preparing to Pass Infrastructure Bill Without Republican Support https://t.co/Va0wrVnwo3',-1
795,1389302462679601153,,,,166,0,en,Twitter Web App,FALSE,784109159549632512,2021-05-03 19:34:53+00:00,pa4_noGQPlori,PA,,FALSE,118,486,6787,3259,0,2016-10-06 19:12:46+00:00,b'RT @realTuckFrumper: Report: Joe Biden is Preparing to Pass Infrastructure Bill Without Republican Support https://t.co/Va0wrVnwo3',
796,1389302438658723846,,,,166,0,en,Twitter Web App,FALSE,558180233,2021-05-03 19:34:48+00:00,mdnij34,,#Vote #resist #FliptheSenate #FlintWaterCrisis #dontbeaspreader 🌊 🌊 #votebluenomatterwho #ucancallmePP🌈🌊 🌊 🌊 🌊 🛑#noDMs 💙💙💙#goodtrouble,FALSE,45649,24328,115395,45373,68,2012-04-20 00:27:42+00:00,b'RT @realTuckFrumper: Report: Joe Biden is Preparing to Pass Infrastructure Bill Without Republican Support https://t.co/Va0wrVnwo3',-1
797,1389302119690244097,1389236739861061633,,,0,0,en,Twitter for Android,FALSE,1455899504,2021-05-03 19:33:31+00:00,benczheng,USA,bridging the gap between medical technology and healthcare regulations. China watcher.,FALSE,349,880,4377,2692,8,2013-05-25 03:27:02+00:00,"b'@RosenthalHealth @rachanadixit @joshua_eaton @KHNews I, for one, would love to see public health in our infrastructure bill...extending health care in all aspects of policies. https://t.co/6Z5rRnf2M6'",-1
798,1389301812008611846,,,,1,0,en,Twitter for iPhone,FALSE,1276277727448821760,2021-05-03 19:32:18+00:00,boodiebooboo,,"Mom & Granny - love Science, animals and the earth.",FALSE,2985,4099,84224,114054,1,2020-06-25 22:15:06+00:00,"b'RT @BerkmanGhost: No Republican will back a smaller infrastructure bill either. #Repiblicans do not want to govern, they want to obstruct a\xe2\x80\xa6'",-1
799,1389301675484143617,,,,0,0,en,Twitter Web App,FALSE,1281339578293596160,2021-05-03 19:31:46+00:00,AndreTrumps,,,FALSE,1,3,0,2238,0,2020-07-09 21:29:13+00:00,"b'@Sen_JoeManchin When are you having a town hall to hear from your constituents??  Sounds to me like they want the infrastructure bill, universal school paid for, more stimulus checks, and the minimum wage increase. Will you be rewarded with another term for your obstruction?? https://t.co/71zFdQw4AP'",
800,1389301670329286661,,,,5,0,en,Twitter Web App,FALSE,609297027,2021-05-03 19:31:44+00:00,TedAbram1,"Klamath Falls, Oregon",Retired Judge - dedicated to freedom - libertarian,FALSE,15452,14559,9096,46504,42,2012-06-15 15:56:48+00:00,"b'RT @psedghi: .@JoeBiden\xe2\x80\x99s disastrous proposals will hurt the economy, destroy our election system, and undermine the Constitution! \n\nFrom #\xe2\x80\xa6'",1
801,1389301635181068288,,,,166,0,en,Twitter for iPhone,FALSE,458717506,2021-05-03 19:31:36+00:00,mditt1129,,,FALSE,279,216,67664,98674,15,2012-01-08 21:38:26+00:00,b'RT @realTuckFrumper: Report: Joe Biden is Preparing to Pass Infrastructure Bill Without Republican Support https://t.co/Va0wrVnwo3',
802,1389301350979313668,,,,166,0,en,Twitter Web App,FALSE,1343598687419826176,2021-05-03 19:30:28+00:00,Sundaughter91,,"Old 2007 acct hacked  Starting over again
I block all maga's
No DM's please
#BidenCalm
#PsakiBomb
#CryBabyTrump
#ByeByeTrump  #KeyboardWarriors 
#WaterIsLife",FALSE,3063,2825,34551,23882,7,2020-12-28 16:45:08+00:00,b'RT @realTuckFrumper: Report: Joe Biden is Preparing to Pass Infrastructure Bill Without Republican Support https://t.co/Va0wrVnwo3',-1
803,1389301329621753857,,,,4,0,en,Twitter for Android,FALSE,1099809694883897344,2021-05-03 19:30:23+00:00,RobertHLee3,,fair minded,FALSE,117,124,29481,67244,0,2019-02-24 23:13:59+00:00,b'RT @suekhi: @sahilkapur @LeaderMcConnell not only could KY use help with infrastructure&amp;all included in the bill.\nTrickle down does not wor\xe2\x80\xa6',
804,1389301305001271296,,,,8,0,en,Twitter for iPad,FALSE,120969408,2021-05-03 19:30:17+00:00,markburgerenerg,"Oak Park, IL","Solar consultant, 21st Century 100% renewable electricity&energy, enviro justice&equity LEAF #EV owner jazz microbrew distilleries RT's not necessarily support.",FALSE,2965,953,333277,504158,710,2010-03-08 04:16:04+00:00,b'RT @PeterGleick: Bipartisan.\nThe Senate passes the Water Infrastructure bill 89-2.\n#water',-1
805,1389301204887511042,1386471628620668931,,,0,0,en,Twitter for iPhone,FALSE,512037934,2021-05-03 19:29:53+00:00,dak0mish,Empire State strikes back,Christian | Father of two monsters | husband | registered Republican | #cult45 basher | QAnonsense mocker | 🇺🇸🇮🇳,FALSE,3520,4520,155844,114430,5,2012-03-02 14:57:14+00:00,b'@MilesP1965 @QuoteDigging @thehill All those things are in the infrastructure bill as well',2
806,1389300930592403458,,,,0,0,en,Twitter for Android,FALSE,1376224506650357760,2021-05-03 19:28:48+00:00,LindaF83151031,"Anchorage, AK",#Biology #JusticeisComing #Resister,FALSE,21,647,607,758,0,2021-03-28 17:28:10+00:00,"b'How many things can the get passed in a budget reconciliation?  We need The American Family Act, The For the People Act, the Infrastructure Bill and immigration reform bill at least!'",-1
807,1389300811478470657,,,,166,0,en,Twitter Web App,FALSE,49091628,2021-05-03 19:28:20+00:00,tatzanx,"Washington,DC","T.I. OS/EH/MC #RESIST
https://t.co/4yWpVWevt7

What poor gods we do make.",FALSE,9731,10508,198325,463645,284,2009-06-20 19:22:16+00:00,b'RT @realTuckFrumper: Report: Joe Biden is Preparing to Pass Infrastructure Bill Without Republican Support https://t.co/Va0wrVnwo3',-1
808,1389300806059536388,1389280647034855426,,,0,0,en,Twitter for iPhone,FALSE,165414073,2021-05-03 19:28:18+00:00,cccharley2,Manhattan,I know a ridiculous amount of info/trivia.Political junkie. Stop the world I want to get off. Stamp out asthma. I lost my daughter. Wharton/Penn ‘85,FALSE,313,536,18425,44192,1,2010-07-11 14:03:38+00:00,b'@BillKristol They can separate the infrastructure Bill too but the GOP\xe2\x80\x99s is pathetic',-1
809,1389300715856842753,1389293995902259200,,,0,0,en,Twitter for iPhone,FALSE,911946560707203072,2021-05-03 19:27:57+00:00,manerdm,,"Center-left Democrat. I calls ‘em as I sees ‘em, often profanely. Can be damn funny at times, at least I think. Follow along; you might learn something.",FALSE,746,1670,51475,53642,6,2017-09-24 13:32:58+00:00,"b'@hugolowell @LisaKeel9 So much for Republicans\xe2\x80\x99 willingness to negotiate in a spirit of bipartisanship. Is anyone besides Manchin really surprised? Let the Dems alone take the credit next year, #PresidentBiden. Pass the #infrastructure bill with Harris breaking the tie in the Senate.'",-1
810,1389300710760669188,,,,0,0,en,Twitter for iPhone,TRUE,1700599153,2021-05-03 19:27:56+00:00,RobbyRoss88,fort worth,Husband to @b_trussell. Adoptive father of 3. Activist-Resister. Financial Services. Not Rich in worldly riches yet. he/him.,FALSE,152,765,4357,3184,1,2013-08-26 01:02:24+00:00,"b'@LeaderMcConnell , don\xe2\x80\x99t forget your slogan when we debate Infrastructure and reverse your 2017 tax bill this week.  Also, watch out for raids this week sir! https://t.co/YSfWGbEbIi'",
811,1389300679404146705,,,,166,0,en,Twitter for Android,FALSE,1335986212507627520,2021-05-03 19:27:48+00:00,BidHar2021,"Florida, USA","Formerly @Freeda2017
Acct I created because Twitter suspended me(???)
Going to Build Back Better!

#VoteBlue2022
#StopVoterSuppressionNow
#FightAllRacism",FALSE,459,859,36561,44749,1,2020-12-07 17:11:27+00:00,b'RT @realTuckFrumper: Report: Joe Biden is Preparing to Pass Infrastructure Bill Without Republican Support https://t.co/Va0wrVnwo3',-1
812,1389300588907745280,,,,1,0,en,Twitter Web App,FALSE,755888977496899584,2021-05-03 19:27:27+00:00,BerkmanGhost,Rhode Island Globalist,"I don't think people should oppress and dehumanize others.
I have no tolerance for hypocrisy or stupidity.
Anti-Racist #BLM #LGBTQ #Liberal #Leftist #Socialist",FALSE,4170,4423,3224,2146,3,2016-07-20 22:15:50+00:00,"b'No Republican will back a smaller infrastructure bill either. #Repiblicans do not want to govern, they want to obstruct and make #Democrats look bad so they win back the Senate in 2022. And Democrats will fall right into their trap because ""bipartisanship""\nhttps://t.co/EYA6mTMSyy'",-1
813,1389300582503026697,,,,166,0,en,Twitter for Android,FALSE,2369789677,2021-05-03 19:27:25+00:00,annettea55,,,FALSE,434,744,61632,76315,4,2014-03-03 03:33:27+00:00,b'RT @realTuckFrumper: Report: Joe Biden is Preparing to Pass Infrastructure Bill Without Republican Support https://t.co/Va0wrVnwo3',-2
814,1389300424465911810,,,,0,0,en,Twitter for iPhone,FALSE,706071534,2021-05-03 19:26:47+00:00,KoreyVerga,Texas,"Stop taking life so seriously, it's not like we are going to get out alive.",FALSE,3,156,130,243,0,2012-07-20 00:29:31+00:00,b'@LeaderMcConnell I saw what you said about the infrastructure bill and that there would be no Republican support. You talk like you are still in charge of something. The only thing you\xe2\x80\x99re in charge of is Jack and Shit and Jack just left town!',-1
815,1389300320820400128,,,,3,0,en,Twitter for Android,FALSE,730983088252170240,2021-05-03 19:26:23+00:00,philosopherstew,"Ontario, CA. Ethicist Veganism","God is Peace Love Humility Grace Mercy, Faith in Symbiotic Ethics. Assume naught, to know aught. Ethical Political Symbiocracy, Symbioticrat therapy, VEGANISM",FALSE,2915,4854,1886,189309,80,2016-05-13 04:48:44+00:00,b'RT @CaseyDanson: Progressives Introduce Huge Climate Bill That Rivals Biden Infrastructure Plan https://t.co/okjDuSKZ2t via @truthout',-2
816,1389300308258529282,,,,1,0,en,Twitter for iPhone,FALSE,2356837350,2021-05-03 19:26:20+00:00,maniseku,,My Retweets are not an endorsement just for my followers to read,FALSE,978,890,11178,195188,5,2014-02-22 19:50:39+00:00,b'RT @okamalita: McConnell: No Senate Republicans will back Biden on $4T. Mitch McConnell said on Monday that he expected no Republicans woul\xe2\x80\xa6',
817,1389300021993086979,,,,166,0,en,Twitter Web App,FALSE,2349119701,2021-05-03 19:25:11+00:00,QuantumHumanity,Global,"Dr. of Psy; Navy Veteran (Naval Intelligence}, 70's Hippy, Vegetarian, Mindfulness Meditation.
I stand against Tyranny.
Thank you for your life...",FALSE,4437,4996,76482,150830,108,2014-02-17 21:46:52+00:00,b'RT @realTuckFrumper: Report: Joe Biden is Preparing to Pass Infrastructure Bill Without Republican Support https://t.co/Va0wrVnwo3',-1
818,1389300013919088640,,,,143,0,en,Twitter for iPhone,FALSE,612817586,2021-05-03 19:25:09+00:00,n_ymiller,,"Recovering Republican, NEVER tRumper, proud gun owning American who is not moving on from the 1/6 terrorist attack. #GOPBetrayedUSA #SeditionHasConsequences",FALSE,1229,2273,166185,91580,1,2012-06-19 20:02:08+00:00,"b'RT @Emma_Hurt: .@SenOssoff in Dalton today @QCELLS_NA, the largest solar panel manufacturer in the Western Hemisphere.\n\nCalls the infrastru\xe2\x80\xa6'",0
819,1389299986156904450,1387607835165478912,,,0,0,en,Twitter for iPhone,FALSE,381816991,2021-05-03 19:25:03+00:00,JeffreyAuch,Philly,Middle aged...how did that happen. Happily married to a great guy.,FALSE,21,340,270,307,0,2011-09-29 00:22:37+00:00,"b'@SenatorRomney I hate to tell you Senator, over 50 percent of Americans support the infrastructure plan and raising taxes on income above 400k Cap gains and corporations. Additionally over half of Americans supported the Covid bill. You are the one that is out of step along with you party.'",-1
820,1389299899271942145,,,,1,0,en,Twitter for Android,FALSE,3311521,2021-05-03 19:24:42+00:00,rmmarshall,"Edinburgh, Scotland","Founder of Concept Gap, independent analyst, connecting business and technology. Husband, father, grandfather, futurist, fiction writer, Parkour practitioner.",FALSE,1360,831,1,5211,88,2007-04-03 12:03:53+00:00,"b'RT @RRabins: The Infrastructure Bill and the Construction Labor Shortage - New construction is booming, but hiring craft workers is difficu\xe2\x80\xa6'",
821,1389299751657512961,,,,166,0,en,Twitter for Android,FALSE,4308004936,2021-05-03 19:24:07+00:00,girlnamedgil,"Studio City, Los Angeles","Science nerd , Physics , Space, Nature, Pragmatic optimist ,Social Activist, Music, Anthropology, Psychology and Humor above all else.
(bot,troll, .. blocked)",FALSE,1314,1555,16888,22092,3,2015-11-28 14:28:25+00:00,b'RT @realTuckFrumper: Report: Joe Biden is Preparing to Pass Infrastructure Bill Without Republican Support https://t.co/Va0wrVnwo3',-1
822,1389299677011464193,,,,8,0,en,Twitter for iPhone,FALSE,1450517030,2021-05-03 19:23:49+00:00,YungTunaFishh,,🅰️♈️🌎,FALSE,550,374,53573,10299,3,2013-05-23 04:10:36+00:00,b'RT @JoshDLifestyle: Infrastructure bill for clean water. In 2021? Been drinking that dirty I guess.',
823,1389299436946329601,,,,201,0,en,Twitter Web App,FALSE,753742256,2021-05-03 19:22:52+00:00,ThomasDorworth,"Belpre, Ohio","Retired Florida Atlantic University psychologist (PhD, University of Minnesota) and retired U.S. Army lieutenant colonel.",FALSE,540,1936,4977,12236,1,2012-08-12 20:36:58+00:00,b'RT @RepDLesko: Biden has already signed a nearly $2 trillion so-called \xe2\x80\x9cCOVID-19 relief\xe2\x80\x9d bill. Now he\xe2\x80\x99s pushing a $2 trillion \xe2\x80\x9cinfrastructu\xe2\x80\xa6',2
824,1389299384207122437,,,,166,0,en,Twitter for Android,FALSE,2955894267,2021-05-03 19:22:39+00:00,MW_PanteraNera,,Co-Founder of @RingGangRadio,FALSE,280,985,75043,75953,4,2015-01-02 02:28:10+00:00,b'RT @realTuckFrumper: Report: Joe Biden is Preparing to Pass Infrastructure Bill Without Republican Support https://t.co/Va0wrVnwo3',
825,1389299369489231872,,,,166,0,en,Twitter Web App,FALSE,1269453169509072896,2021-05-03 19:22:36+00:00,Deb79425469,"Cali, born and raised.",Still a hippie; BLM; True Blue; Be kind except when dealing with assholes.,FALSE,241,377,2029,46266,1,2020-06-07 02:16:47+00:00,b'RT @realTuckFrumper: Report: Joe Biden is Preparing to Pass Infrastructure Bill Without Republican Support https://t.co/Va0wrVnwo3',-1
826,1389299352695345155,1389249409834160130,,,0,1,en,Twitter for Android,FALSE,2468489088,2021-05-03 19:22:32+00:00,godlessdivabich,Kansas,"Atheist, Independent Liberal, #BidenHarris
anti-fascist, anti-domestic terrorism
Wear a damn mask!! No DMs please #resist",FALSE,1506,1631,20727,7447,2,2014-04-29 00:59:20+00:00,b'@Jim_Jordan Then why are you so against the infrastructure bill that specifically helps schools reopen and operate efficiently',-1
827,1389299283241934852,,,,1,0,en,Twitter Web App,FALSE,386543721,2021-05-03 19:22:15+00:00,johnreichardwes,United States,International Management Consultant. Over 15 years. World Trade Center Orlando. Management Rep Particulate Matter Solutions Veteran,FALSE,2268,990,61134,184691,68,2011-10-07 13:30:04+00:00,"b'RT @johnreichardwes: @ClimateCrisis @EPAMichaelRegan This is great!! However, we are in initial stage of launching our US patented DAC in m\xe2\x80\xa6'",
828,1389299241147715584,,,,166,0,en,Twitter Web App,FALSE,55060090,2021-05-03 19:22:05+00:00,realTuckFrumper,Witness Protection,@hillreporter @RawStory @AlterNet https://t.co/Vy9rzsZD6r @politicususa @DeadStateTweets @occupydemocrats @DemCastUSA @MeidasTouch @teampelosi,FALSE,141721,94615,73556,279245,115,2009-07-08 22:59:13+00:00,b'RT @realTuckFrumper: Report: Joe Biden is Preparing to Pass Infrastructure Bill Without Republican Support https://t.co/Va0wrVnwo3',-1
829,1389299202400870400,,,,1,0,en,TweetDeck,FALSE,18218604,2021-05-03 19:21:56+00:00,wcfcourier,"Waterloo, Iowa",The Cedar Valley's Homepage,FALSE,11375,307,231,125360,338,2008-12-18 16:51:08+00:00,"b'RT @CourierAmie: \xe2\x80\x9cAll this spending combined with government regulations will hold our economy back,\xe2\x80\x9d Rep. @hinsonashley said. \xe2\x80\x9cI\xe2\x80\x99ve heard\xe2\x80\xa6'",2
830,1389299087674155010,,,,23,0,en,TW Blue,FALSE,824209944140546048,2021-05-03 19:21:29+00:00,RSOfficial1995,"Denver, Colorado, The US","Totally Blind.
A (Pure) Christian, mostly into Politics,, conservative & a strong supporter of former president Trump.
I like to swim & play Goalball & Showdown",FALSE,588,2609,2272,141130,16,2017-01-25 10:58:58+00:00,"b'RT @realDailyWire: Report: Biden Already Backing Off Infrastructure Plan, White House Considering \xe2\x80\x98Breaking Up\xe2\x80\x99 Trillion Dollar Bill https:\xe2\x80\xa6'",2.5
831,1389298993474199555,,,,0,0,en,SocialFlow,FALSE,4850633439,2021-05-03 19:21:06+00:00,BostonPatch,"Boston, MA","Local news, alerts, events and more. We’re your source for all things Boston.",FALSE,449,109,40,15723,26,2016-01-26 18:38:24+00:00,"b""President Joe Biden's $2 trillion infrastructure bill focuses heavily on water systems. https://t.co/FTJeEKpkz5""",
832,1389298930974924806,1389203093930221569,,,0,0,en,Twitter for iPhone,FALSE,297433196,2021-05-03 19:20:51+00:00,AaronQC28,"Memphis, TN",,FALSE,102,132,97,941,0,2011-05-12 14:16:52+00:00,b'@tedcruz @GlennYoungkin @tedcruz What was your reason for voting No against the clean water infrastructure bill?',
