,id,reply_to_id,coordinates,place,retweet_count,favorite_count,lang,source,is_quote_status,user_id,created_at,screen_name,user_loc,user_description,verified,followers_count,friends_count,favourites_count,statuses_count,listed_count,user_created_at,text,tweet category,2017 Pew Research Typology
1504,1389346492410904576,,,,5,0,en,Twitter Web App,False,887829151.0,5/3/2021 22:29,investor786786,"Virginia Beach ,USA","Follow ur dreams,Everything is Possible #Respect #Hardwork #Dream #Believe #Achieve #LicensedRealEstateAgent #Retailor #MenFormalwear ALI MAULA ALI DAMDAM #OTC",False,553,775,3654,30591,6,10/18/2012 0:42,b'RT @CRNAinvestor: The US May Be About to Declare Its First-Ever Water Shortage\n\nHopefully the 35 billion water infrastructure bill will use\xe2\x80\xa6',,0.0
1505,1388284314811514880,,,,396,0,en,Twitter Web App,False,1162874696.0,5/1/2021 0:09,ireneand4js,Jacksonville,"Your rights end where mine begin.
#HardenedDemocrat",False,962,3495,120632,66592,22,2/9/2013 12:46,"b'RT @MSNBC: .@SRuhle: ""According to US News &amp; World Report, West Virginia ranks 45th in education, 47th in health care, 48th on the economy,\xe2\x80\xa6'",-1.0,-4.0
1506,1389297094532370432,,,,201,0,en,Twitter for iPhone,False,2188968577.0,2021-05-03 19:13:33+00:00,ironore68,"Carmichael, CA",Born red in the the belly of the blue Cali beast - HOLD THE LINE! ❤️🇺🇸👊💥,False,52,537,8136,2563,0,2013-11-11 20:37:17+00:00,b'RT @RepDLesko: Biden has already signed a nearly $2 trillion so-called \xe2\x80\x9cCOVID-19 relief\xe2\x80\x9d bill. Now he\xe2\x80\x99s pushing a $2 trillion \xe2\x80\x9cinfrastructu\xe2\x80\xa6',2.0,2.6666666666666665
1507,1389270289205366784,,,,144,0,en,Twitter for Android,False,261434036.0,5/3/2021 17:27,itsallbs2017,"Duluth, GA","I believe in God first, last and always, Love unconditionally and the power and joy of freely given hugs and laughter that goes on and on...#LetLoveRule",False,744,703,308547,251597,27,3/5/2011 23:27,"b'RT @Emma_Hurt: .@SenOssoff in Dalton today @QCELLS_NA, the largest solar panel manufacturer in the Western Hemisphere.\n\nCalls the infrastru\xe2\x80\xa6'",,-3.0
1508,1389808115630051328,,,,144,0,en,Twitter Web App,False,46901204.0,5/5/2021 5:04,iwanttolearn,,"Happily married. Passionate about good food, politics, human rights, animal rights, foreign affairs & football. 
Border collies rule!",False,2989,4062,109933,157252,105,6/13/2009 15:12,"b'RT @Emma_Hurt: .@SenOssoff in Dalton today @QCELLS_NA, the largest solar panel manufacturer in the Western Hemisphere.\n\nCalls the infrastru\xe2\x80\xa6'",,-2.0
1509,1389631522903248896,1.389273681394901e+18,,,0,0,en,Twitter for Android,False,768707695.0,5/4/2021 17:22,jaceleyf,"Pittsburgh, PA","Future famous #fiction author of Sparo: The Unlucky Ones, https://t.co/5E5Tj6f8MV. Top contender for Father of the Year. Artist, reader, videogamer.",False,755,1209,2949,751,9,8/20/2012 2:57,"b""@AudioAngst @TraderSmarts @GlobeEducation Biden's infrastructure bill will be covered mostly by corporations and the wealthy. If you make under $70k a year, you'll probably not owe a dime in tax.""",,-2.0
1510,1389376331847282688,1.38928e+18,,,0,0,en,Twitter for Android,False,1470806574.0,2021-05-04 00:28:25+00:00,jacquelinelpear,,"retired, Birmingham, AL,",False,587,1273,737,40499,3,2013-05-30 22:53:04+00:00,"b""@tify330 They know Bipartisanship don't exist. McConnell already said they were against the infrastructure bill, no Republicians will be voting for it.""",,-3.0
1511,1388111285242540032,,,,316,0,en,Twitter for iPhone,False,3829533562.0,4/30/2021 12:41,jakofmanytrades,,,False,20,408,14081,4944,1,10/1/2015 2:16,"b'RT @nytimes: The Senate overwhelmingly voted on Thursday to authorize $35 billion to improve the nation\xe2\x80\x99s water infrastructure, boost exist\xe2\x80\xa6'",,-3.0
1512,1387970509959274496,,,,0,1,en,Twitter for Android,False,1.22e+18,4/30/2021 3:22,jamestuckerbea1,,,False,96,281,13510,10333,1,1/23/2020 0:53,b'President Biden infrastructure bill will save millions of people from provety for years. The welfare programs will become almost be a thing of the past. Some people will choose work over welfare. Infrastructure bill will be huge.',,-3.0
1513,1388205880399867904,,,,748,0,en,Twitter Web App,False,387164450.0,4/30/2021 18:57,jamijturner,New England,My children & grandchildren mean the world to me. So do all of yours. That's what makes me a liberal.,False,3963,4999,168985,231777,31,10/8/2011 15:43,"b'RT @TheRickyDavila: This morning, @MSNBC\xe2\x80\x99s Stephanie Ruhle destroyed GQP bigoted Gov Jim Justice over the anti-Trans bill banning Trans chi\xe2\x80\xa6'",,-3.0
1514,1389368521780514816,1.38937e+18,,,0,1,en,Twitter for Android,False,1.3361e+18,2021-05-03 23:57:23+00:00,janana_janana1,"Maryland, USA","Old white lady' ~ fiercely believes Black lives matter! 

Graphic designer • teacher • artist • yogi  • daughter • sister • wife • mom • nana •",False,129,372,6972,3712,1,2020-12-08 00:24:18+00:00,"b'@AP #TermLimits \n@LeaderMcConnell - You are wayy out of touch regarding ""infrastructure."" Not to mention, no meaningful Infrastructure Bill has been put into law during your tenure, Mr. Kentucky-is-one-of-the-poorest-states-in-the-US.'",-1.0,-2.75
1515,1389863481671782400,1.3897051430214902e+18,,,0,0,en,Twitter for iPhone,False,9.03e+17,5/5/2021 8:44,janet_pesenti,"California, USA",Been watching my whole life. Want to be awake for the last fifteen minutes.,False,665,1944,46670,75881,0,8/29/2017 13:52,"b'@Gutfeldfox @greggutfeld @MarshaBlackburn @EmilyCompagno @KatTimpf @PlanetTyrus @FoxNews Did @MarshaBlackburn rollout her new public theory that the Infrastructure bill will compel everyone to attend college for two years, whether that want to go not? Liars and idiots. hosting liars and idiots \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82'",,-4.0
1516,1388171143908110336,,,,176,0,en,Twitter for Android,False,17878433.0,4/30/2021 16:39,janetate,Motown,Recovering attorney.  Mediator. Beatles fan.,False,120,274,12121,32493,2,12/4/2008 20:47,"b'RT @MSNBC: .@SRuhle: ""According to US News &amp; World Report, West Virginia ranks 45th in education, 47th in health care, 48th on the economy,\xe2\x80\xa6'",,-2.0
1517,1389355844475686912,,,,143,0,en,Twitter for iPhone,False,18344090.0,2021-05-03 23:07:00+00:00,jarowell,"South Georgia, USA",Proud Georgia Democrat committed to public education & to ensuring the best lives for Georgia's children. Trekkie 🖖,False,1436,2013,15266,43113,266,2008-12-23 22:29:13+00:00,"b'RT @Emma_Hurt: .@SenOssoff in Dalton today @QCELLS_NA, the largest solar panel manufacturer in the Western Hemisphere.\n\nCalls the infrastru\xe2\x80\xa6'",-1.0,-1.6
1518,1389367124439617536,,,,5,0,en,Twitter for Android,False,1082947921.0,2021-05-03 23:51:50+00:00,jason_mingo,"Melbourne, Victoria","Loving life, and saving the world one step at a time.
All opinions are my own",False,480,581,2637,3992,7,2013-01-12 13:13:45+00:00,"b'RT @BCWaterNews: The measure, the Drinking Water and Wastewater Infrastructure Act of 2021, would put $35 billion toward state water infras\xe2\x80\xa6'",,-1.0
1519,1389367124439617536,,,,5,0,en,Twitter for Android,False,1082947921.0,5/3/2021 23:51,jason_mingo,"Melbourne, Victoria","Loving life, and saving the world one step at a time.
All opinions are my own",False,480,581,2638,3996,7,1/12/2013 13:13,"b'RT @BCWaterNews: The measure, the Drinking Water and Wastewater Infrastructure Act of 2021, would put $35 billion toward state water infras\xe2\x80\xa6'",,0.0
1520,1390051734848946176,,,,0,0,en,Twitter for iPhone,False,1691998178.0,5/5/2021 21:12,jason_shearer,"Sebring, FL",Music Business Consultant,False,82,570,182,345,0,8/22/2013 20:13,"b'Mr. @POTUS\nWhat government agencies will I need to contact to get information on the new infrastructure bill that pertains to farmers? I\xe2\x80\x99ll be a new farmer in 2021, and want to how I can take advantage of the bill.'",,2.0
1521,1389366824551256064,,,,23,0,en,Twitter Web App,False,8.05597e+17,2021-05-03 23:50:38+00:00,jaxtell123,Kansas,Retired science teacher. Proud Democrat.,False,2258,2411,109089,35861,7,2016-12-05 02:19:42+00:00,"b'RT @PuestoLoco: @BeschlossDC WHEN will Joe Biden\xe2\x80\x99s @POTUS administration effectively be over??\n\nIn May, when Joe Manchin kills HR1/S1 votin\xe2\x80\xa6'",-1.0,-1.4
1522,1389358655049449472,,,,9,0,en,Twitter Web App,False,2564309108.0,2021-05-03 23:18:11+00:00,jcahn2,Sparta NC,"Linux fan.  PSU '68, '72 and supremely Penn State proud.",False,768,1805,81988,47592,7,2014-06-13 00:23:15+00:00,"b'RT @SenatorCarper: Last week, I led passage of The Drinking Water and Wastewater Infrastructure Act in the Senate. \n\nToday, I spoke at the\xe2\x80\xa6'",,-3.5
1523,1388851428425404416,,,,12,0,en,Twitter for iPhone,False,260515351.0,5/2/2021 13:42,jdttriumph,"North Carolina, USA","Baby boomer, motorcyclist, veteran, and lover of sarcasm.",False,151,729,74486,83597,0,3/4/2011 1:17,b'RT @MeetThePress: President Biden is proposing the largest expansion of government programs in decades. If this infrastructure bill comes b\xe2\x80\xa6',,2.0
1524,1388287134705012736,,,,396,0,en,Twitter for Android,False,15679351.0,5/1/2021 0:20,jeanieous,Jax,Raging liberal. Animal lover. Cat mom. #Indivisible #TheResistance #singlepayer #ClimateAction #humanrights #BLM #AnimalRights #FBR,False,7661,8383,28425,125772,34,7/31/2008 19:39,"b'RT @MSNBC: .@SRuhle: ""According to US News &amp; World Report, West Virginia ranks 45th in education, 47th in health care, 48th on the economy,\xe2\x80\xa6'",,-4.0
1525,1388156727636410368,,,,59,0,en,Twitter for iPhone,False,601459279.0,4/30/2021 15:42,jedi_stark,"Texas, USA","24. Texan, democrat, nerd, sports, she/her. 🏳️‍🌈✊🏻",False,600,664,50600,45179,9,6/7/2012 1:44,b'RT @justinsink: .@vp headed to cincy today to promote transportation part of infrastructure bill https://t.co/h5Zhd3jgMZ',-1.0,-4.0
1526,1388927642171289600,,,,0,1,en,Twitter for iPad,False,83221359.0,5/2/2021 18:45,jeffmsolberg,"Bonita Beach, Fl",Retired and very good at it. Grandkids are my job now. CO2 Climate Change denier. Love my SUVs. Pay my fair share of taxes. Proud of U.S. military.,False,40,115,22,42,0,10/17/2009 21:13,"Re: the $6 hundred billion infrastructure bill.  Doesn’t that just confirm the total govt mismanagement of roads, bridges, rivers and ports over the last two decades?  This is the outcome of poor prioritization of resources and they keep getting re-elected.",,2.0
1527,1389286606230589440,,,,201,0,en,Twitter Web App,False,82925241.0,2021-05-03 18:31:53+00:00,jeffpsd1,,"A Former Leftist, Now Seeking Truth",False,2247,2359,9099,35071,12,2009-10-16 17:10:26+00:00,b'RT @RepDLesko: Biden has already signed a nearly $2 trillion so-called \xe2\x80\x9cCOVID-19 relief\xe2\x80\x9d bill. Now he\xe2\x80\x99s pushing a $2 trillion \xe2\x80\x9cinfrastructu\xe2\x80\xa6',,2.375
1528,1388931959276011520,,,,10,0,en,Twitter for Android,False,59224503.0,5/2/2021 19:02,jemclaughlin,MA,,False,83,1135,54785,6052,0,7/22/2009 19:37,b'RT @UMC_CommonSense: @tcburkejr Boomers benefited from all the physical and social infrastructure the Greatest generation built...then slow\xe2\x80\xa6',,-3.0
1529,1389367022874763264,,,,201,0,en,Twitter for iPhone,False,1.29879e+18,2021-05-03 23:51:26+00:00,jenejen81270878,,Wife mother grandmother artist,False,41,446,47404,7508,0,2020-08-27 01:29:26+00:00,b'RT @RepDLesko: Biden has already signed a nearly $2 trillion so-called \xe2\x80\x9cCOVID-19 relief\xe2\x80\x9d bill. Now he\xe2\x80\x99s pushing a $2 trillion \xe2\x80\x9cinfrastructu\xe2\x80\xa6',,1.8
1530,1389187751027818496,,,,166,0,en,Twitter for Android,False,1.33e+18,5/3/2021 11:59,jennafromva2,,,False,153,23,104156,74148,1,11/8/2020 12:44,b'RT @realTuckFrumper: Report: Joe Biden is Preparing to Pass Infrastructure Bill Without Republican Support https://t.co/Va0wrVnwo3',,-4.0
1531,1389349409121521664,,,,6,0,en,Twitter for iPhone,True,17809980.0,2021-05-03 22:41:26+00:00,jerrymberger,"Boston, MA",Professing journalism in @COMatBU Statehouse Reporting Program. Babbling political pundit. Loyal to Cleveland baseball & football teams. Opinions my own.,False,1832,1225,56537,65763,52,2008-12-02 15:47:01+00:00,"b'RT @billscher: 10 years ago, I flagged 25 Senate Republicans who voted for the ""Bridge to Nowhere"" (part of a Bush administration infrastru\xe2\x80\xa6'",-2.0,-3.0
1532,1388228388775727104,,,,1,0,en,Twitter for iPhone,False,1.06e+18,4/30/2021 20:26,jessie44891,,Humanitarian Weather,False,21,49,1988,2386,0,10/28/2018 16:54,"b'RT @jwolson: @SenBillCassidy Bill as we\xe2\x80\x99ve seen over our adult lives, we can\xe2\x80\x99t cut taxes on the very wealthy and \xe2\x80\x9ctrickle down\xe2\x80\x9d to prosperi\xe2\x80\xa6'",,-4.0
1533,1389368284848529408,1.38795e+18,,,0,1,en,Twitter for Android,False,1.36185e+18,2021-05-03 23:56:26+00:00,jezbcuz,,Look for the subtle clues.,False,4,36,365,219,0,2021-02-17 01:47:37+00:00,"b'@leaderandtimes @manifestantes12 @Liz_Cheney @JoeBiden ""raising taxes on the ultra rich to pay for your infrastructure bill is 100% off the table""\n    - some Republican legislator\n\nThey\'re the ones who aren\'t interested in being included in any serious policies.'",-2.0,-3.0
1534,1388478341905358848,,,,12,0,en,Twitter Web App,False,710790878.0,5/1/2021 13:00,jfkocik,"Hampden, ME",Studies salmonid ecosystems and populations from headwaters to the sea. @MichiganStateFW Alum.  Opinions are my own. he/him. BLM. 🐟☕,False,433,536,6958,2538,10,7/22/2012 14:44,b'RT @TheTRCP: Breaking: The Senate passes the bipartisan Drinking Water and Wastewater Infrastructure Act that would fund water quality proj\xe2\x80\xa6',,-3.0
1535,1390129084034949120,,,,0,0,en,Twitter Web App,False,331230978.0,5/6/2021 2:19,jfleit,,,False,1950,2014,77834,140060,7,7/7/2011 21:09,"b""There's politics, and then there's realistic politics. https://t.co/ra9XDY9hMp""",,-4.0
1536,1389730626115342336,,,,306,0,en,Twitter for iPhone,False,1.34e+18,5/4/2021 23:56,jflorio10,"Hewlett, NY",,False,8,133,753,394,0,12/14/2020 16:30,b'RT @FogCityMidge: BREAKING: Democrats exploring forcing massive immigration reform into INFRASTRUCTURE bill. \xf0\x9f\x98\xae',,3.0
1537,1389308918896130048,1.38928e+18,,,0,1,en,Twitter Web App,False,1.35154e+18,2021-05-03 20:00:33+00:00,jimfonglocal,,,False,20,64,727,567,0,2021-01-19 14:55:13+00:00,"b'@EdLaborGOP @RepFredKeller @IWF Democrats are not trying to kill the gig economy. In fact, if you supported the infrastructure bill, the gig economy as well as sustainable energy &amp; other industries would benefit in some many other ways. Dems support raising taxes for $400K+ households to pay for infrastructure.'",-1.0,-3.0
1538,1388587366881890304,,,,99,0,en,Twitter for Android,False,3148013420.0,5/1/2021 20:13,jimmyduranluna,,"Aficionado a  los deportes y a la música  Clásica pasando por el Jazz , Blues , Swing , Rock , Bossa Nova , etc.",False,130,91,2479,92864,3,4/10/2015 13:01,"b'RT @nytimes: ""Through his Covid relief bill and infrastructure proposals, Mr. Biden is striving to prove that government can craft policies\xe2\x80\xa6'",,-2.0
1539,1389355471614713856,,,,201,0,en,Twitter Web App,False,3026922842.0,2021-05-03 23:05:32+00:00,jimmyharrell90,"Carthage, MS-Kosciusko, MS","One half of the Rockabilly Duo Alton and Jimmy, original Sun Recording Artists. Owner of Wisteria Hill Music Publishing. Married to Kathy Harrell.",False,221,713,14960,7095,0,2015-02-18 18:45:48+00:00,b'RT @RepDLesko: Biden has already signed a nearly $2 trillion so-called \xe2\x80\x9cCOVID-19 relief\xe2\x80\x9d bill. Now he\xe2\x80\x99s pushing a $2 trillion \xe2\x80\x9cinfrastructu\xe2\x80\xa6',,2.3333333333333335
1540,1389245882265006080,,,,23,0,en,Twitter for iPhone,False,1.38e+18,5/3/2021 15:50,jimmylegs14,,,False,39,148,10696,10653,0,4/13/2021 1:58,"b'RT @realDailyWire: Report: Biden Already Backing Off Infrastructure Plan, White House Considering \xe2\x80\x98Breaking Up\xe2\x80\x99 Trillion Dollar Bill https:\xe2\x80\xa6'",,0.0
1541,1389318835409329920,,,,11,0,en,Twitter for Android,False,180237277.0,2021-05-03 20:39:57+00:00,jinxiejae,,not taking any crap any more,False,533,50,6889,261727,1,2010-08-19 03:57:23+00:00,b'RT @HillReporter: Report: Joe Biden is Preparing to Pass Infrastructure Bill Without Republican Support https://t.co/WpBqz25WSL',,-0.16666666666666666
1542,1389319561460120064,,,,4,0,en,Twitter for Android,False,180237277.0,2021-05-03 20:42:50+00:00,jinxiejae,,not taking any crap any more,False,533,50,6889,261727,1,2010-08-19 03:57:23+00:00,b'RT @jilevin: Behind-the-scenes efforts on bipartisan infrastructure bill pick up steam as Democrats more openly weigh splitting up package\xe2\x80\xa6',,-0.75
1543,1388294731478835200,,,,0,0,en,Twitter for iPhone,False,112886485.0,5/1/2021 0:50,jkelly3rd,"Viera, Florida","Director of Data Journalism, @ABC Owned Television Stations. Husband. Dad of 7. Catholic youth leader, coach, neighbor lover. Formerly @USATODAY @AP.",True,12013,8218,12063,43050,325,2/10/2010 1:12,"b'Finally, some of the dangerous problems we revealed in small, rural water systems in this story get real, substantive help in the water infrastructure bill passed by Senate this week. \n\n4 million Americans could be drinking toxic water and would never know https://t.co/nXTF6uc5El'",,-4.0
1544,1388889615948341248,,,,376,0,en,Twitter for iPhone,True,7.05e+17,5/2/2021 16:14,jlhatty,United States,"Mother, Grandmother, Teacher, Attorney, Christian but not Evangelical Right ... Time 2 Act for truth. The Rolex belonged to his late son, Beau.",False,1106,368,100286,112246,1,3/1/2016 3:13,"b'RT @atrupar: \xe2\x80\x9cIn your state of Louisiana, the rate of child poverty is 25% ... 42% of residents in Louisiana do not have access to child ca\xe2\x80\xa6'",,-1.0
1545,1388943609433665536,,,,0,0,en,Twitter for Android,True,61932624.0,5/2/2021 19:48,jlkocher2,"Canton, OH",Trying to learn to say 'we aren't going to agree' and move on. he/him.,False,376,697,55154,57727,13,8/1/2009 1:57,"b""A week ago this guy tried saying everything that's not roads or bridges shouldn't be part of infrastructure. Just moving the goalposts as the popularity of infrastructure bill grows...\n\nBut hey, he is suck of the divisiveness. https://t.co/UbyinJbVg1""",,-4.0
1546,1389973958536044544,1.3899692805617336e+18,,,0,6,en,Twitter Web App,False,257989032.0,5/5/2021 16:03,jlock4820,"Orange Curtain, California","Hockey and politics drive me crazy. #GoKingsGo Dogs, Cereal, Star Wars, & Disney make me happy.",False,881,503,37387,71995,27,2/26/2011 18:27,"b'@AndrewSolender Biden: ""Let\'s negotiate and put together a great jobs/infrastructure bill.""\nMitch: **see above**\nThe press: ""Why isn\'t Biden being more bi-partisan?""'",,-2.0
1547,1388172627043303424,,,,176,0,en,Twitter for Android,False,1055616884.0,4/30/2021 16:45,jmcowan58,,,False,64,342,111775,28742,0,01/02/2013 17:14,"b'RT @MSNBC: .@SRuhle: ""According to US News &amp; World Report, West Virginia ranks 45th in education, 47th in health care, 48th on the economy,\xe2\x80\xa6'",,-4.0
1548,1389346519212384256,,,,201,0,en,Twitter Web App,False,7.54111e+17,2021-05-03 22:29:57+00:00,jmgjackie,,"Christian, Conservative, Republican - all in that order!🇺🇸 Done with Libturds! None of you want an intelligent debate! I block all trolls!🚫NO DATING MAGA KAG",False,3193,3164,10259,102966,0,2016-07-16 00:32:26+00:00,b'RT @RepDLesko: Biden has already signed a nearly $2 trillion so-called \xe2\x80\x9cCOVID-19 relief\xe2\x80\x9d bill. Now he\xe2\x80\x99s pushing a $2 trillion \xe2\x80\x9cinfrastructu\xe2\x80\xa6',2.0,3.0
1549,1388163086272581632,,,,748,0,en,Twitter for iPhone,False,8.28e+17,4/30/2021 16:07,joe_curtaincall,"Manhattan, NY",Need an opinion on something? I'm your man!,False,331,2871,73600,40179,2,02/05/2017 19:18,"b'RT @TheRickyDavila: This morning, @MSNBC\xe2\x80\x99s Stephanie Ruhle destroyed GQP bigoted Gov Jim Justice over the anti-Trans bill banning Trans chi\xe2\x80\xa6'",,-4.0
1550,1389940704433119232,,,,11,0,en,Twitter for iPad,False,394052258.0,5/5/2021 13:51,joelnewton,"Edgewater, Colorado","I love our small community of Edgewater, Colorado. Big fan of @mets, @apple, politics and local beer. he/him",False,924,2250,1984,7303,30,10/19/2011 14:08,"b'RT @DenBicycleLobby: \xf0\x9f\xa7\xb5 While @DenBicycleLobby appreciates $ for bike infrastructure in the bill, we cannot in good consciousness support th\xe2\x80\xa6'",,-4.0
1551,1389238809674633216,,,,6,0,en,TweetDeck,False,14177553.0,5/3/2021 15:21,joesonka,"Louisville, KY",I write about Kentucky government & politics for the Pulitzer Prize-winning @CourierJournal. Should we talk about the government? Hi hi.,False,32493,2998,16682,110681,663,3/19/2008 16:01,"RT @RylandKY: McConnell says to fund a smaller infrastructure bill, Republicans ""are happy to look for traditional infrastructure pay-fors,…",,-1.0
1552,1388998669240840192,,,,21,0,en,Twitter for iPhone,False,8.83e+17,5/2/2021 23:27,joeyafer,,"Center-Left. Saving the world, one non sequitur at a time 🥊 Stanford ‘16. Miami-born and raised.",False,17,107,9566,13453,0,7/8/2017 0:05,b'RT @politico: Sen. Bill Cassidy said Republicans and Democrats are \xe2\x80\x9ca lot closer than you might think\xe2\x80\x9d on a bipartisan path for President J\xe2\x80\xa6',,0.0
1553,1388446495989436416,,,,2,0,en,Twitter for iPhone,False,152978245.0,5/1/2021 10:53,johangelych,"Berne, Suisse",Water security in the global agenda watcher - opinions are my own,False,1126,588,1916,7947,66,6/7/2010 10:58,"b'RT @joshnewtonH2O: Senate votes to open floodgates, passes bipartisan $35 billion water infrastructure bill https://t.co/0zkA4SdO1m'",,1.0
1554,1390022751344201728,,,,0,0,en,Twitter for Android,True,809850954.0,5/5/2021 19:17,johnjohnson7109,"California, USA","Entrepreneur. Creative Writer. Political Commentator - maybe, maybe not. I ask a lot of questions and love a healthy debate, so comment at your own risk.",False,170,533,5302,2900,0,9/8/2012 0:20,"b'@LeaderMcConnell\nYou still want funding to repair/replace the Brent Spence Bridge, right? Do you plan to ask @SecretaryPete for support/$ on a side door deal to get just what you want without supporting an infrastructure bill? Careful, people of OH-KY are watching very intensely! https://t.co/26XTj1n4mF'",,1.0
1555,1389295757317099520,1.38928e+18,,,1,0,en,Twitter Web App,False,386543721.0,2021-05-03 19:08:15+00:00,johnreichardwes,United States,International Management Consultant. Over 15 years. World Trade Center Orlando. Management Rep Particulate Matter Solutions Veteran,False,2268,990,61134,184691,68,2011-10-07 13:30:04+00:00,"b'@ClimateCrisis @EPAMichaelRegan This is great!! However, we are in initial stage of launching our US patented DAC in midwest city &amp; our national infrastructure is already in place. No one can answer yet on how we apply for the $35Billion for HFCs in Dec.  Covid Relief Bill. @USRepKCastor @VP @SecGranholm'",-1.0,-2.5
1556,1389296075895414784,1.38926e+18,,,0,0,en,Twitter Web App,False,386543721.0,2021-05-03 19:09:31+00:00,johnreichardwes,United States,International Management Consultant. Over 15 years. World Trade Center Orlando. Management Rep Particulate Matter Solutions Veteran,False,2268,990,61134,184691,68,2011-10-07 13:30:04+00:00,"b'@anthawilliams @EPA @EPAMichaelRegan @anthawilliams @EPA @EPAMichaelRegan\n This is great!! However, we are in initial stage of launching our US patented DAC in midwest city &amp; our national infrastructure is already in place. No one can answer yet on how we apply for the $35Billion for HFCs in Dec.  Covid Relief Bill.'",-1.0,-1.6666666666666667
1557,1389299283241934848,,,,1,0,en,Twitter Web App,False,386543721.0,2021-05-03 19:22:15+00:00,johnreichardwes,United States,International Management Consultant. Over 15 years. World Trade Center Orlando. Management Rep Particulate Matter Solutions Veteran,False,2268,990,61134,184691,68,2011-10-07 13:30:04+00:00,"b'RT @johnreichardwes: @ClimateCrisis @EPAMichaelRegan This is great!! However, we are in initial stage of launching our US patented DAC in m\xe2\x80\xa6'",,-3.0
1558,1389295757317099520,1.3892849005414523e+18,,,1,0,en,Twitter Web App,False,386543721.0,5/3/2021 19:08,johnreichardwes,United States,International Management Consultant. Over 15 years. World Trade Center Orlando. Management Rep Particulate Matter Solutions Veteran,False,2272,991,61141,184905,68,10/7/2011 13:30,"b'@ClimateCrisis @EPAMichaelRegan This is great!! However, we are in initial stage of launching our US patented DAC in midwest city &amp; our national infrastructure is already in place. No one can answer yet on how we apply for the $35Billion for HFCs in Dec.  Covid Relief Bill. @USRepKCastor @VP @SecGranholm'",,-4.0
1559,1389346051660947456,,,,143,0,en,Twitter for Android,False,144367491.0,2021-05-03 22:28:06+00:00,johnyuma433,"Georgia, USA","Moderate Democrat, Steelers,  & Georgia Bulldogs fan.  Pi Kappa Phi Alum.",False,173,348,3076,60211,5,2010-05-16 03:08:15+00:00,"b'RT @Emma_Hurt: .@SenOssoff in Dalton today @QCELLS_NA, the largest solar panel manufacturer in the Western Hemisphere.\n\nCalls the infrastru\xe2\x80\xa6'",-1.0,-3.0
1560,1388003663919173632,1.3879765504071475e+18,,,0,0,en,Twitter for iPhone,False,1.26e+18,4/30/2021 5:33,joline_anne,,0 fx about cancellation. about to have nothing left to lose.,False,61,426,6654,2005,0,5/12/2020 23:41,"b'@Candace_E_ @scuba2024 \xf0\x9f\x98\xac \xf0\x9f\x98\xac might be more costly than his cap job\xf0\x9f\x98\xac\xf0\x9f\x98\xac\xf0\x9f\x98\xac\n\nThe \xe2\x80\x9cbig guy\xe2\x80\x9d probably worked the laser therapy for cute lil Hunter into his glorious \xe2\x80\x9cinfrastructure\xe2\x80\x9d bill \xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\n\nBuild back America, am I right?! https://t.co/Ib5hiEh6jP'",,3.0
1561,1390091661791752192,,,,1,0,en,Twitter Web App,False,23836405.0,5/5/2021 23:50,jonmspangler,"Alameda, California USA","Writer-editor, bicyclist, LAB League Cycling Instructor #3175. Episcopalian, choral singer (bass), activist. Married to Linda Hudson since 1988.",False,1233,4515,24236,49691,40,3/11/2009 21:44,"b""RT @arnoldo82556063: @LeaderMcConnell There isn't enough money in your bill to make it a smart, or realistic infrastructure proposal. And,\xe2\x80\xa6""",,-4.0
1562,1389338771993382912,,,,2,2,en,TweetDeck,False,27756540.0,2021-05-03 21:59:10+00:00,jordainc,Lurking in the Capitol (AR-DC),"Senate reporter @thehill. Must have coffee RTs not endorsements. It's pronounced ""Jordan."" scoops/sass/Signal: jcarney@thehill.com",False,5792,1057,84,14876,313,2009-03-30 23:11:55+00:00,"b'Capito to @HoppyKercheval on infrastructure: \n\n""I think we do have some\xc2\xa0real good possibilities\xc2\xa0of getting\xc2\xa0a bipartisan bill here"" \n\nTalked to Biden late last week and says she\'ll go to White House ""probably early next week""\xc2\xa0\n\nStaff have been talking to WH daily.'",,0.75
1563,1389387180255055872,,,,201,0,en,Twitter for iPad,False,1.28973e+18,2021-05-04 01:11:31+00:00,jose32738543,"Santa Monica, CA",,False,27,152,3571,3954,0,2020-08-02 01:01:26+00:00,b'RT @RepDLesko: Biden has already signed a nearly $2 trillion so-called \xe2\x80\x9cCOVID-19 relief\xe2\x80\x9d bill. Now he\xe2\x80\x99s pushing a $2 trillion \xe2\x80\x9cinfrastructu\xe2\x80\xa6',2.0,2.8
1564,1389308997229070080,,,,5,0,en,Twitter Web App,True,423873762.0,2021-05-03 20:00:51+00:00,joycesurprenant,"Michigan, USA","Politics and news enthusiast, on the right side of progressive issues, previous political candidate. Just need to get through this. Real Estate on the side.",False,5675,6094,85736,126058,13,2011-11-29 01:40:46+00:00,b'RT @FrakerMonica: Infrastructure bill is needed badly in this country. @tedcruz and @JohnCornyn these are your constituents. https://t.co/n\xe2\x80\xa6',,-2.0
